Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1667362730.3179865,0,15531,0,GPS1_Frame,42.337174999999995,-71.08963833333335,12.4,327854.1078832563,4689328.184919844,19,T
1667362731.318619,0,15532,0,GPS1_Frame,42.33717333333334,-71.08969166666667,12.4,327849.7095132839,4689328.107824125,19,T
1667362732.3123224,0,15533,0,GPS1_Frame,42.337154999999996,-71.08974166666665,12.3,327845.5402755564,4689326.173276086,19,T
1667362733.3190606,0,15534,0,GPS1_Frame,42.33712,-71.08977666666667,12.3,327842.5613164851,4689322.357654404,19,T
1667362734.3191924,0,15535,0,GPS1_Frame,42.33707833333333,-71.089785,12.3,327841.76107548526,4689317.747760473,19,T
1667362735.3187404,0,15536,0,GPS1_Frame,42.33703999999999,-71.08976833333332,12.3,327843.02953861427,4689313.457391875,19,T
1667362736.3117385,0,15537,0,GPS1_Frame,42.33701166666667,-71.08973,12.3,327846.11028717377,4689310.233581013,19,T
1667362737.3117886,0,15538,0,GPS1_Frame,42.33700000000001,-71.08968,12.3,327850.19766998803,4689308.836858203,19,T
1667362738.3109317,0,15539,0,GPS1_Frame,42.337005,-71.08963000000001,12.3,327854.3305331373,4689309.290844157,19,T
1667362739.318725,0,15540,0,GPS1_Frame,42.33702666666667,-71.08958666666668,12.3,327857.95964434417,4689311.609035199,19,T
1667362740.3196292,0,15541,0,GPS1_Frame,42.33706166666666,-71.08956,12.3,327860.2520628776,4689315.441533444,19,T
1667362741.318903,0,15542,0,GPS1_Frame,42.33710166666667,-71.08955166666667,12.3,327861.04774403776,4689319.866358486,19,T
