Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,roll,pitch,yaw,string
1667362714.6170819,0,1667362714,614448308,IMU1_Frame,0,0,0,,-0.00846143905641805,0.08863152713594538,0.08966363931840299,0.9919845201568541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.096729,-0.008372,-0.484147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.274,-2.012,-9.377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0547,-0.0196,0.3312,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.052,10.216,10.325,"$VNYMR,+010.325,+010.216,-000.052,+00.0547,-00.0196,+00.3312,+01.274,-02.012,-09.377,+00.096729,-00.008372,-00.484147*6F
"
1667362714.6604135,0,1667362714,639271259,IMU1_Frame,0,0,0,,-0.007732355017591582,0.08849674856095628,0.08351975847293273,0.9925386572444641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.099626,-0.014263,-0.4882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.005,-1.83,-9.808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0548,-0.0216,0.3401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.033,10.193,9.617,"$VNYMR,+009.617,+010.193,-000.033,+00.0548,-00.0216,+00.3401,+02.005,-01.830,-09.808,+00.099626,-00.014263,-00.488200*65
"
1667362714.6646683,0,1667362714,664275884,IMU1_Frame,0,0,0,,-0.007046941390986407,0.08823975806776263,0.07736056911725159,0.9930656715741562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.085771,-0.031997,-0.487503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.106,-1.899,-9.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0586,-0.0128,0.339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02,10.157,8.907,"$VNYMR,+008.907,+010.157,-000.020,+00.0586,-00.0128,+00.3390,+02.106,-01.899,-09.507,+00.085771,-00.031997,-00.487503*62
"
1667362714.7071068,0,1667362714,689177513,IMU1_Frame,0,0,0,,-0.006468114277060299,0.08785699291917658,0.07119145296739975,0.9935648390101621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.079054,-0.038732,-0.493091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.889,-2.656,-9.084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0511,-0.0125,0.3398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02,10.108,8.195,"$VNYMR,+008.195,+010.108,-000.020,+00.0511,-00.0125,+00.3398,+01.889,-02.656,-09.084,+00.079054,-00.038732,-00.493091*6D
"
1667362714.7503967,0,1667362714,714643239,IMU1_Frame,0,0,0,,-0.00601833005181066,0.08730553511644416,0.06498012190939835,0.9940418034459408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.071464,-0.047345,-0.491897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.362,-2.186,-9.107,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0531,-0.0046,0.3498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036,10.041,7.477,"$VNYMR,+007.477,+010.041,-000.036,+00.0531,-00.0046,+00.3498,+01.362,-02.186,-09.107,+00.071464,-00.047345,-00.491897*60
"
1667362714.7504227,0,1667362714,739004850,IMU1_Frame,0,0,0,,-0.005655334268267929,0.08662525247035423,0.05877355474887062,0.994489694311079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.070091,-0.062869,-0.495308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.432,-2.293,-9.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0597,-0.0009,0.3412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.062,9.96,6.759,"$VNYMR,+006.759,+009.960,-000.062,+00.0597,-00.0009,+00.3412,+01.432,-02.293,-09.742,+00.070091,-00.062869,-00.495308*6E
"
1667362714.793774,0,1667362714,763962268,IMU1_Frame,0,0,0,,-0.005269972936377208,0.08592802216442388,0.05261273618044507,0.9948972320716181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.068918,-0.059759,-0.488674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.002,-1.87,-9.523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0568,-0.0097,0.3367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.084,9.877,6.047,"$VNYMR,+006.047,+009.877,-000.084,+00.0568,-00.0097,+00.3367,+01.002,-01.870,-09.523,+00.068918,-00.059759,-00.488674*6A
"
1667362714.7937965,0,1667362714,788870573,IMU1_Frame,0,0,0,,-0.0047573889662714496,0.08520082041444782,0.046489141467783164,0.995267274241707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.082017,-0.059778,-0.484554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.727,-2.074,-10.05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0549,-0.0067,0.3333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.09,9.79,5.341,"$VNYMR,+005.341,+009.790,-000.090,+00.0549,-00.0067,+00.3333,+00.727,-02.074,-10.050,+00.082017,-00.059778,-00.484554*69
"
1667362714.8370993,0,1667362714,813802719,IMU1_Frame,0,0,0,,-0.004169219421834563,0.08459576220257879,0.04042394986336168,0.9955862990741795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.08632,-0.040274,-0.479238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.754,-1.781,-9.778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0569,0.0082,0.3288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.085,9.717,4.643,"$VNYMR,+004.643,+009.717,-000.085,+00.0569,+00.0082,+00.3288,+00.754,-01.781,-09.778,+00.086320,-00.040274,-00.479238*68
"
1667362714.8392704,0,1667362714,838885307,IMU1_Frame,0,0,0,,-0.0034945271710399503,0.08413781264657473,0.03440833419845558,0.9958537459389246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.093856,-0.027265,-0.473259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.069,-1.839,-9.771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0558,-0.0048,0.3255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.068,9.661,3.952,"$VNYMR,+003.952,+009.661,-000.068,+00.0558,-00.0048,+00.3255,+01.069,-01.839,-09.771,+00.093856,-00.027265,-00.473259*6E
"
1667362714.8803973,0,1667362714,864525556,IMU1_Frame,0,0,0,,-0.0027901464486596718,0.08383237904344865,0.02843059944695151,0.996070302901255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.09377,-0.017104,-0.471423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.091,-1.924,-10.424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0567,-0.0068,0.3278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.046,9.623,3.266,"$VNYMR,+003.266,+009.623,-000.046,+00.0567,-00.0068,+00.3278,+01.091,-01.924,-10.424,+00.093770,-00.017104,-00.471423*6D
"
1667362714.9237754,0,1667362714,888968944,IMU1_Frame,0,0,0,,-0.0021600139638047948,0.0837199822183883,0.022517263655171864,0.9962325389960481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.087615,-0.001943,-0.468217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.434,-1.964,-9.981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0559,0.0022,0.3321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031,9.608,2.587,"$VNYMR,+002.587,+009.608,-000.031,+00.0559,+00.0022,+00.3321,+01.434,-01.964,-09.981,+00.087615,-00.001943,-00.468217*62
"
1667362714.9238007,0,1667362714,914693832,IMU1_Frame,0,0,0,,-0.001628828955745006,0.08375798979362416,0.01660218587035977,0.9963464826486268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.074212,0.010766,-0.469166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.867,-1.929,-10.407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0521,0.0013,0.3297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027,9.611,1.907,"$VNYMR,+001.907,+009.611,-000.027,+00.0521,+00.0013,+00.3297,+01.867,-01.929,-10.407,+00.074212,+00.010766,-00.469166*67
"
1667362714.96709,0,1667362714,939244985,IMU1_Frame,0,0,0,,-0.0011261224419562594,0.08391407645660467,0.010706049283369443,0.996414843390755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.083391,0.007846,-0.465156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.077,-1.579,-10.113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0502,0.0004,0.3308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.026,9.628,1.229,"$VNYMR,+001.229,+009.628,-000.026,+00.0502,+00.0004,+00.3308,+02.077,-01.579,-10.113,+00.083391,+00.007846,-00.465156*6E
"
1667362714.9671125,0,1667362714,964197635,IMU1_Frame,0,0,0,,-0.0006376749054512506,0.08409315364732409,0.004793753842604828,0.9964461625218188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.077474,0.009775,-0.46741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.725,-1.738,-9.412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0484,0.0064,0.3395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027,9.648,0.549,"$VNYMR,+000.549,+009.648,-000.027,+00.0484,+00.0064,+00.3395,+01.725,-01.738,-09.412,+00.077474,+00.009775,-00.467410*6F
"
1667362715.0103989,0,1667362714,989133358,IMU1_Frame,0,0,0,,-0.0001399461741284385,0.084243281068918,-0.001101886073204972,0.9964445974849244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.076865,0.010746,-0.467804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.83,-1.926,-8.911,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0474,0.0015,0.3362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027,9.665,-0.129,"$VNYMR,-000.129,+009.665,-000.027,+00.0474,+00.0015,+00.3362,+01.830,-01.926,-08.911,+00.076865,+00.010746,-00.467804*6C
"
1667362715.0144157,0,1667362715,14064550,IMU1_Frame,0,0,0,,0.00036131458797452264,0.08432957886216672,-0.007023476172125899,0.9964130982494949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078559,0.013141,-0.469192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.25,-1.868,-9.013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0454,-0.0015,0.325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027,9.675,-0.81,"$VNYMR,-000.810,+009.675,-000.027,+00.0454,-00.0015,+00.3250,+01.250,-01.868,-09.013,+00.078559,+00.013141,-00.469192*61
"
1667362715.0571225,0,1667362715,38974285,IMU1_Frame,0,0,0,,0.0009125373417919504,0.08433398332322495,-0.01292316663425586,0.9963533200108188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.085136,-0.00168,-0.465131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.313,-1.77,-9.466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0437,0.0086,0.3348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021,9.676,-1.488,"$VNYMR,-001.488,+009.676,-000.021,+00.0437,+00.0086,+00.3348,+01.313,-01.770,-09.466,+00.085136,-00.001680,-00.465131*6A
"
1667362715.1005018,0,1667362715,63908815,IMU1_Frame,0,0,0,,0.001590632932482582,0.08429763159168807,-0.01879871508278142,0.9962620074589528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.09856,-0.001163,-0.463084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.306,-1.631,-9.325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0408,0.0076,0.3292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,9.673,-2.162,"$VNYMR,-002.162,+009.673,+000.000,+00.0408,+00.0076,+00.3292,+01.306,-01.631,-09.325,+00.098560,-00.001163,-00.463084*65
"
1667362715.100532,0,1667362715,88798522,IMU1_Frame,0,0,0,,0.002463944450875791,0.08422529350311511,-0.024647116179293122,0.996138819932293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.112146,0.000777,-0.456999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.561,-1.315,-10.063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0427,0.0106,0.3226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.044,9.667,-2.831,"$VNYMR,-002.831,+009.667,+000.044,+00.0427,+00.0106,+00.3226,+01.561,-01.315,-10.063,+00.112146,+00.000777,-00.456999*62
"
1667362715.1437902,0,1667362715,113763809,IMU1_Frame,0,0,0,,0.0035111077166969295,0.08412295463165317,-0.030423206294932538,0.9959846530671939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.126446,-0.005083,-0.453744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.845,-1.321,-10.011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.039,0.0157,0.3279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109,9.659,-3.49,"$VNYMR,-003.490,+009.659,+000.109,+00.0390,+00.0157,+00.3279,+01.845,-01.321,-10.011,+00.126446,-00.005083,-00.453744*6B
"
1667362715.1438112,0,1667362715,138882398,IMU1_Frame,0,0,0,,0.004642595567199263,0.08400825423461056,-0.03618819741905792,0.9957969039389567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.127151,-0.010602,-0.451712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.818,-1.637,-9.436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0382,0.0207,0.3289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.184,9.651,-4.147,"$VNYMR,-004.147,+009.651,+000.184,+00.0382,+00.0207,+00.3289,+01.818,-01.637,-09.436,+00.127151,-00.010602,-00.451712*6F
"
1667362715.1873329,0,1667362715,164474010,IMU1_Frame,0,0,0,,0.005751126398005079,0.08381463811906159,-0.04193317451035821,0.9955820608355741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122356,-0.012357,-0.45146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.912,-1.868,-9.042,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0392,0.0187,0.3412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.257,9.635,-4.802,"$VNYMR,-004.802,+009.635,+000.257,+00.0392,+00.0187,+00.3412,+01.912,-01.868,-09.042,+00.122356,-00.012357,-00.451460*6F
"
1667362715.1900601,0,1667362715,189621925,IMU1_Frame,0,0,0,,0.006821323622207071,0.08353437388112304,-0.04769990906759199,0.9953392369435022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.121029,-0.020001,-0.450225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.604,-1.545,-9.604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.041,0.0206,0.3379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.326,9.61,-5.46,"$VNYMR,-005.460,+009.610,+000.326,+00.0410,+00.0206,+00.3379,+01.604,-01.545,-09.604,+00.121029,-00.020001,-00.450225*6A
"
1667362715.2304366,0,1667362715,214264392,IMU1_Frame,0,0,0,,0.007819854797157591,0.0831961968453357,-0.05339913900854013,0.9950707385179056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.119708,-0.028961,-0.446758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.306,-1.924,-9.876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0391,0.0236,0.3289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.388,9.579,-6.111,"$VNYMR,-006.111,+009.579,+000.388,+00.0391,+00.0236,+00.3289,+01.306,-01.924,-09.876,+00.119708,-00.028961,-00.446758*66
"
1667362715.2738886,0,1667362715,239481925,IMU1_Frame,0,0,0,,0.008808435826871339,0.08275393100496897,-0.05908795826274261,0.9947777699314803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.118014,-0.040931,-0.449802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.441,-2.148,-9.712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0373,0.0247,0.3288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.45,9.537,-6.761,"$VNYMR,-006.761,+009.537,+000.450,+00.0373,+00.0247,+00.3288,+01.441,-02.148,-09.712,+00.118014,-00.040931,-00.449802*63
"
1667362715.273916,0,1667362715,264117479,IMU1_Frame,0,0,0,,0.009730318559141166,0.08233343615873188,-0.06473498256103397,0.9944525671060719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.103136,-0.021227,-0.442025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.132,-2.24,-9.921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0382,0.0246,0.3278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.505,9.498,-7.407,"$VNYMR,-007.407,+009.498,+000.505,+00.0382,+00.0246,+00.3278,+01.132,-02.240,-09.921,+00.103136,-00.021227,-00.442025*66
"
1667362715.317259,0,1667362715,289479255,IMU1_Frame,0,0,0,,0.010419640235063046,0.08211303463554769,-0.07037697566063164,0.99408046049461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.081621,-0.002248,-0.445927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.695,-2.955,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0373,0.0326,0.3299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.532,9.481,-8.055,"$VNYMR,-008.055,+009.481,+000.532,+00.0373,+00.0326,+00.3299,+00.695,-02.955,-09.736,+00.081621,-00.002248,-00.445927*62
"
1667362715.3172827,0,1667362715,314393281,IMU1_Frame,0,0,0,,0.01089916621342192,0.08212132185318766,-0.07601515644603889,0.9936593946938869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.068471,0.007963,-0.449014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.381,-2.442,-10.231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0363,0.0267,0.3288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.533,9.489,-8.705,"$VNYMR,-008.705,+009.489,+000.533,+00.0363,+00.0267,+00.3288,+01.381,-02.442,-10.231,+00.068471,+00.007963,-00.449014*68
"
1667362715.3603818,0,1667362715,338853120,IMU1_Frame,0,0,0,,0.011245200447213579,0.08229484384935656,-0.08164695071497731,0.9931942808844896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.05913,0.017191,-0.44913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.086,-2.195,-10.062,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0344,0.0257,0.3276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.517,9.515,-9.356,"$VNYMR,-009.356,+009.515,+000.517,+00.0344,+00.0257,+00.3276,+02.086,-02.195,-10.062,+00.059130,+00.017191,-00.449130*63
"
1667362715.3641338,0,1667362715,363806724,IMU1_Frame,0,0,0,,0.011616214196002197,0.0825349566194588,-0.08726841903516915,0.992691929826509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.060623,0.023398,-0.445511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.581,-2.106,-9.991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0325,0.0268,0.3264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.503,9.549,-10.006,"$VNYMR,-010.006,+009.549,+000.503,+00.0325,+00.0268,+00.3264,+01.581,-02.106,-09.991,+00.060623,+00.023398,-00.445511*67
"
1667362715.4070778,0,1667362715,388745784,IMU1_Frame,0,0,0,,0.01204334600808671,0.08288210547106786,-0.0928812924314802,0.9921484666751593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.066972,0.028961,-0.448875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.423,-2.286,-10.224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0307,0.0298,0.3329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.494,9.596,-10.655,"$VNYMR,-010.655,+009.596,+000.494,+00.0307,+00.0298,+00.3329,+01.423,-02.286,-10.224,+00.066972,+00.028961,-00.448875*6A
"
1667362715.4503865,0,1667362715,414053916,IMU1_Frame,0,0,0,,0.012525470465872223,0.0831869356706837,-0.09852118592732426,0.9915728022928038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.073803,0.022081,-0.449605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.439,-2.133,-9.496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0288,0.0309,0.3239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.491,9.639,-11.307,"$VNYMR,-011.307,+009.639,+000.491,+00.0288,+00.0309,+00.3239,+01.439,-02.133,-09.496,+00.073803,+00.022081,-00.449605*62
"
