Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,deriv_northing,deriv_easting,deriv_speed_mag
31.00552225112915,0,15665,0,GPS1_Frame,42.34126333333333,-71.08662833333332,16.0,328113.2245773358,4689776.073891345,19,T,7.5909607570148525,8.30970579918844,11.254949830346002
32.01458692550659,0,15666,0,GPS1_Frame,42.341335,-71.08653166666666,15.9,328121.38314639864,4689783.836514345,19,T,7.69289395030071,8.085269781599813,11.160295908793115
33.00415825843811,0,15667,0,GPS1_Frame,42.34140666666667,-71.08643500000001,16.0,328129.54169757466,4689791.599146403,19,T,8.216783688724126,8.32307174207898,11.69568541860957
34.00346112251282,0,15668,0,GPS1_Frame,42.34148499999999,-71.08633666666665,16.1,328137.85569279443,4689800.09870152,19,T,8.416260452255582,8.180120146348912,11.736601109729541
35.002899169921875,0,15669,0,GPS1_Frame,42.34156166666667,-71.08624166666667,15.9,328145.8905325561,4689808.419932753,19,T,8.139054358273137,8.103492045563046,11.485242234251244
36.008490562438965,0,15670,0,GPS1_Frame,42.341635,-71.086145,15.8,328154.05356932885,4689816.367662711,19,T,8.087584355616174,8.122153966179953,11.462041954186882
37.007983922958374,0,15671,0,GPS1_Frame,42.34171166666667,-71.08604833333334,15.4,328162.2256687903,4689824.685543181,19,T,8.22951903832783,8.173961010769576,11.599078506837575
38.00341558456421,0,15672,0,GPS1_Frame,42.34178666666667,-71.08595166666669,14.7,328170.3932088477,4689832.818361989,19,T,8.170147334624227,8.205013986951924,11.57901386109992
39.00636386871338,0,15673,0,GPS1_Frame,42.34186166666667,-71.085855,14.7,328178.56073020335,4689840.951189855,19,T,8.207904447078242,7.87198005515599,11.372676263797386
40.00889468193054,0,15674,0,GPS1_Frame,42.34193833333333,-71.08576500000001,14.4,328186.183586626,4689849.282569353,19,T,8.218049714327137,7.601340113333355,11.194494746335053
41.011401414871216,0,15675,0,GPS1_Frame,42.34201333333333,-71.08567500000001,14.5,328193.80188557407,4689857.428885981,19,T,8.037006244607376,7.46002400497542,10.965647611092901
42.01662993431091,0,15676,0,GPS1_Frame,42.34208666666667,-71.08558833333335,14.3,328201.1410352118,4689865.396875098,19,T,7.839519633090366,7.093837449954783,10.57263438524147
43.00795936584473,0,15677,0,GPS1_Frame,42.34215833333333,-71.08550666666667,14.2,328208.063741008,4689873.189903409,19,T,7.767847840711782,6.9809575420565295,10.443812918682843
44.01638698577881,0,15678,0,GPS1_Frame,42.34222833333333,-71.085425,14.1,328214.98189255525,4689880.797867467,19,T,7.452624044557921,6.858077414765003,10.127923329904936
45.00996732711792,0,15679,0,GPS1_Frame,42.34229666666667,-71.08534333333334,14.0,328221.8954903774,4689888.220767264,19,T,7.377730175154498,6.955976206103422,10.139847509566511
46.00944995880127,0,15680,0,GPS1_Frame,42.34236333333334,-71.08526166666667,13.9,328228.80453498167,4689895.458602798,19,T,6.968888688873912,6.699752643088147,9.667062378845053
47.01391792297363,0,15681,0,GPS1_Frame,42.342425,-71.08518500000001,13.8,328235.28806318407,4689902.151333678,19,T,6.212400857944102,6.033333081557613,8.659967233933514
48.01259231567383,0,15682,0,GPS1_Frame,42.34247833333334,-71.08511833333334,13.8,328240.9251145769,4689907.938918083,19,T,5.438121214240325,5.08553047332518,7.4455209714223285
49.009374380111694,0,15683,0,GPS1_Frame,42.342525,-71.085065,13.9,328245.4456412981,4689913.01315848,19,T,4.268626681534659,3.9636752941250992,5.825109061946161
50.00977611541748,0,15684,0,GPS1_Frame,42.34255666666667,-71.08502499999999,13.9,328248.82695546176,4689916.448699115,19,T,2.986814910564738,2.751033667525906,4.06069569776324
51.01116180419922,0,15685,0,GPS1_Frame,42.34258,-71.08500000000001,14.1,328250.94991900783,4689918.989188119,19,T,1.9018897614226606,1.6242953852648243,2.501103788969372
52.01516056060791,0,15686,0,GPS1_Frame,42.34259166666667,-71.08498666666665,14.2,328252.0800477681,4689920.257749492,19,T,0.7172146706276793,0.8385704516081334,1.1034479081831816
53.01628613471985,0,15687,0,GPS1_Frame,42.342593333333326,-71.08498,14.1,328252.633766389,4689920.429353394,19,T,0.08570548278320562,0.27654803514655185,0.2895241708778748
54.010568618774414,0,15688,0,GPS1_Frame,42.342593333333326,-71.08498,14.1,328252.633766389,4689920.429353394,19,T,-0.18613496831135742,-0.004564338217552333,0.18619092247377217
55.012051820755005,0,15689,0,GPS1_Frame,42.34259,-71.08498,14.0,328252.6246899059,4689920.059211916,19,T,-0.1881583621801739,0.13256024434120214,0.2301646967676075
56.01363492012024,0,15690,0,GPS1_Frame,42.34259,-71.08497666666668,13.9,328252.8992801049,4689920.052478516,19,T,0.2670832036873736,0.4180308427159374,0.4960677606473816
57.014933824539185,0,15691,0,GPS1_Frame,42.342595,-71.08497000000001,13.8,328253.46207516006,4689920.594223962,19,T,0.8115640890819268,0.8430973529364242,1.1702347701276796
58.016735315322876,0,15692,0,GPS1_Frame,42.342605000000006,-71.08495666666666,13.8,328254.58766501653,4689921.677714982,19,T,1.439256554686496,1.6122940833849566,2.161238450871671
59.008564710617065,0,15693,0,GPS1_Frame,42.342621666666666,-71.08493166666668,13.8,328256.6924723927,4689923.477922686,19,T,1.801460731000035,2.6758501249699633,3.2257455970111697
60.01649713516235,0,15694,0,GPS1_Frame,42.342638333333326,-71.08489333333334,13.8,328259.8956386392,4689925.251198397,19,T,1.3854122727716245,3.4413809133015456,3.7097802840575906
61.00996422767639,0,15695,0,GPS1_Frame,42.34264833333334,-71.08484833333334,13.9,328263.62983120815,4689926.270726589,19,T,0.36744926983991466,4.019156186019723,4.035918162392108
62.00993251800537,0,15696,0,GPS1_Frame,42.34264666666667,-71.08479666666666,14.0,328267.8814374602,4689925.9812959125,19,T,-1.4083142576588734,4.567762351959301,4.779937442300059
63.00965881347656,0,15697,0,GPS1_Frame,42.34262499999999,-71.08473666666667,14.0,328272.7650662276,4689923.454187388,19,T,-3.364212086481668,5.00187549349855,6.027991490976965
64.00920963287354,0,15698,0,GPS1_Frame,42.34258833333334,-71.08467333333333,14.0,328277.88245037524,4689919.25471334,19,T,-4.6625601895429725,5.039659747963381,6.865685537246323
65.00695037841797,0,15699,0,GPS1_Frame,42.34254333333333,-71.08461166666666,13.7,328282.8398582887,4689914.133255672,19,T,-5.504032260909977,4.9595418596897085,7.4088748529822155
66.0096127986908,0,15700,0,GPS1_Frame,42.34249166666667,-71.08455000000001,14.0,328287.77912436053,4689908.271518837,19,T,-5.847848469848858,4.9946202313463655,7.690485224073189
67.01478099822998,0,15701,0,GPS1_Frame,42.34244,-71.08448666666666,14.0,328292.8556943077,4689902.406419871,19,T,-5.649147426612425,4.986691316449855,7.5352476358218095
68.00810933113098,0,15702,0,GPS1_Frame,42.34239166666666,-71.08442499999998,14.4,328297.80405142496,4689896.914832141,19,T,-5.243916863155468,4.7811209949227385,7.096321725780003
69.00988268852234,0,15703,0,GPS1_Frame,42.34234833333334,-71.08436833333334,15.0,328302.3541402023,4689891.98855748,19,T,-4.447295552133496,4.210727567134004,6.124431759163345
70.00792193412781,0,15704,0,GPS1_Frame,42.34231333333333,-71.08431999999999,15.7,328306.24044080894,4689888.004467748,19,T,-3.3209764448295003,3.0156718270966287,4.4858846525358524
71.00880789756775,0,15705,0,GPS1_Frame,42.34229,-71.08429333333335,17.5,328308.3736578729,4689885.359627829,19,T,-2.158374350158676,1.2510286046238948,2.494724915699143
72.00981211662292,0,15706,0,GPS1_Frame,42.342275,-71.08428833333333,20.0,328308.7447147494,4689883.683894566,19,T,-0.7445835437747528,0.18760839174428684,0.7678551701415098
