Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Quality,UTM_easting(scaled),UTM_northing(scaled)
146,149,1665544856,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
147,150,1665544857,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
148,151,1665544858,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
149,152,1665544859,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
150,153,1665544860,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
151,154,1665544861,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
152,155,1665544862,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
153,156,1665544863,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
154,157,1665544864,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
155,158,1665544865,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
156,159,1665544866,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
157,160,1665544867,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
158,161,1665544868,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
159,162,1665544869,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
160,163,1665544870,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
161,164,1665544871,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
162,165,1665544872,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
163,166,1665544873,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
164,167,1665544874,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
165,168,1665544875,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
166,169,1665544876,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
167,170,1665544877,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
168,171,1665544878,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
169,172,1665544879,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
170,173,1665544880,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
171,174,1665544881,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
172,175,1665544882,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
173,176,1665544883,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
174,177,1665544884,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
175,178,1665544885,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
176,179,1665544886,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
177,180,1665544887,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4,0.0,0.0
178,181,1665544888,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
179,182,1665544889,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
180,183,1665544890,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
181,184,1665544891,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
182,185,1665544892,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.6875,4689216.5,19,T,4,0.03125,0.0
